reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ad390d99-99e2-48d7-b5c9-8191502b06fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seruu, gambarnya juga tidakk buramm",5,0,3.6.2,2025-04-04 22:29:54,,,3.6.2
007b1623-0540-47fb-97d5-00c36fa4e216,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusss,5,0,3.6.2,2025-04-04 22:18:25,,,3.6.2
cf7c1a68-37aa-49bb-8913-07a4071f50f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Webtoon hiburan yg bagus,5,0,3.6.2,2025-04-04 20:42:41,,,3.6.2
a7b14b76-d6ca-4fc0-9754-dddc356870aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GK nyangka sebagus ini woy Yg baca plis langsung download aja deh,5,0,3.6.2,2025-04-04 18:30:58,,,3.6.2
7d67b214-a547-4967-b74b-14bcfa11c95f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong pihak Webtoon! Ada fitur membaca gratis ketika menonton iklan tapi ketika diklik malah keluar iklan judi!? Tolong! Tolong dan Tolong iklan judi di Webtoon itu dihilangkan! Saya sebagai pembaca menjadi terganggu dan tidak bisa menikmati!,3,0,3.6.2,2025-04-04 18:14:33,,,3.6.2
03c0cc4c-6cfe-48c3-b6f7-c1ed6c5fb7b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat bnyk cerita' yng seru dan bkin nagih, lop bny bnya deh",5,0,3.6.2,2025-04-04 17:27:38,,,3.6.2
26dba880-ccec-4c3d-9931-d38a0875e0ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget rekomendasi komik paling seru dan bagus grafik nya nyata banget,5,0,3.6.2,2025-04-04 17:01:45,,,3.6.2
9be030c3-808b-4ada-a51a-5e4471f4e37d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,2,0,3.6.2,2025-04-04 16:58:11,,,3.6.2
0ddd6ec6-9ad2-457a-8494-cb379a21ef4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kacau nih sekarang tiap mau baca episode gratis pake iklan yang muncul selalu iklan judol,1,1,3.6.2,2025-04-04 16:39:00,,,3.6.2
80bcf0d1-7399-441f-9790-ef763263ec57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pantes sepi nih aplikasi, udah menyelesaikan quest coin hunter pun koinnya ga masuk wkwkwk, parah.",1,1,3.6.2,2025-04-04 16:14:35,,,3.6.2
9ad1ac09-ad47-4923-b19b-f7f83f536b4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,4,0,,2025-04-04 15:49:59,,,
3c72daf3-b634-4167-a3d3-037f8af06de5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus aplikasinya saran aku klo mau gentlre yang bl ganti bahasanya ke bahasa Inggris.,5,0,,2025-04-04 15:12:29,,,
f400d1e0-28e1-4d92-abec-b1c103d7fac6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 😍,5,0,3.6.2,2025-04-04 14:20:08,,,3.6.2
c8a20339-58d5-43fa-bb74-7473671523e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baca WEBTOON membuat aku fokus belajar kalo bisa bintang 100,5,0,3.6.1,2025-04-04 14:04:22,,,3.6.1
1a84c36f-3db9-4d4d-ae36-a519a89f3420,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren broo,5,0,3.6.2,2025-04-04 12:59:27,,,3.6.2
a922b66e-40e0-4ce1-bbc3-34728e28a537,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagussssss bangeeeet aplikasi nya cocok untuk orang yang suka membaca ☺☺☺ keren deh pokoknyaaaaaaa,5,0,3.6.1,2025-04-04 12:53:52,,,3.6.1
36333dde-45ef-430a-a5c7-0b0c4243264f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.6.2,2025-04-04 12:46:20,,,3.6.2
3563932a-b754-460d-9915-649ed59dd4f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"loading nya lama bgt buset,padahal jaringan udah sebagus itu.di pake main MOBA juga lancar.",2,0,3.6.2,2025-04-04 12:20:37,,,3.6.2
09c77cad-d319-4fde-a291-92d4121774c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat suka aplikasi ini karena pilihan nya banyak dan komplit bes deh pokok nya 😁✅💯👍,5,0,,2025-04-04 10:54:52,,,
5f97b9e3-79e7-44fa-a263-18a2d308d37a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sih apalagi gratis,5,0,3.6.2,2025-04-04 10:47:38,,,3.6.2
b8c08fd6-6f5f-4d32-86db-5570c5e83d3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat seru dan menyenangkan,5,0,3.6.1,2025-04-04 10:30:37,,,3.6.1
ea3685d9-9f4e-4019-8814-97204dc43090,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu,5,0,3.6.2,2025-04-04 10:29:50,,,3.6.2
7669a0b9-43a9-4112-9163-624941c1a94f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke aja,5,0,3.6.2,2025-04-04 10:04:27,,,3.6.2
dce26da2-1d62-4075-8efa-aebde6315cbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagussss bangetttt muachhhh,5,0,3.6.2,2025-04-04 10:01:18,,,3.6.2
6a317beb-1bcc-4200-8860-92c896373869,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bangettt aku sering liat komik wee bagus banget sampe tak ulang ulang🤗🤗,5,0,3.3.4,2025-04-04 09:44:24,,,3.3.4
00c87e21-cdb0-4f32-8ef6-de172f483ca8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,PLISSSS semua episode jadi gratis atau nonton iklan saya seru lihat komedi drama hantu tapi harus beli pilssss gratis ini aplikasi keren bangettt lebih keren dari fizzo nofel mah burik mending WEBTOON seru tapi mohon maaf ini developer nya semua episode jadi gratiss PLISSSS banget apk nemenin aku sedang sendiri I LOVE WEBTOON❤️♥️❤️‍🔥♥️♥️💓💞💞👍👍,5,0,3.6.2,2025-04-04 09:30:05,,,3.6.2
0031c394-4482-4ac6-8dbb-0d8b750ce27f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa,5,0,3.6.2,2025-04-04 09:22:53,,,3.6.2
3f4ee8fc-bd77-4788-ab09-3b847e9ddbd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus baru install lagi setelah sekian lama,5,0,3.6.2,2025-04-04 09:21:05,,,3.6.2
0b283fac-aea4-4035-b8b8-2940dbde2f94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"komik nya cerita nya bagus bagus, aku aja baru dowload ke tagihan banget, setiap hari baca nyampe lupa waktu, yang paling seneng nya itu lepas ada komik terbaru, habis tu komik nya cerita nya bagus banget, uhh, bener bener engga bisa muf on sama ni aplikasi.",5,0,3.2.1,2025-04-04 08:54:22,,,3.2.1
1ce064e6-0668-4177-a3eb-2f0ddf47db1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss😭,5,0,3.6.2,2025-04-04 08:42:24,,,3.6.2
e80cd821-2d1d-4574-8036-1edf0261616f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya seru bisa nonton komik gitu trus cerita nya juga seru kok udh gitu MB nya kecil dibawah 100 MB loh,5,0,,2025-04-04 08:40:15,,,
4f8048bd-4256-4fea-a8be-64c63b3a3442,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss,5,0,3.6.2,2025-04-04 08:02:34,,,3.6.2
dbee1f67-2070-4ea5-8b11-1dea18f74daf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akhir nya aku liat suami aku/boboiboy,5,0,3.6.2,2025-04-04 07:35:53,,,3.6.2
9cab09f2-d923-44ff-832a-a0d7a3548a6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akhirnya bisa lihat komik boboiboy baraju,5,0,,2025-04-04 07:32:27,,,
f873a270-e04e-4cb7-adac-24c982e07cc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mntap,5,0,3.6.2,2025-04-04 06:19:16,,,3.6.2
8d10ccd1-6d3e-4391-8f95-9fb0a3026d5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong di kurangi webtoon genre 21++ lebih baik perbanyak webtoon lokal, atau ngelanjutin manhwa yang udah tamat dari pusatnya tapi sampe indo ga ada up date sama sekali. kalau memang mau yang out of the box bisa perbanyak manga, TAPI TETAP INGAT! jangan yang 18+/21+! webtoon juga sekarang banyak bocil fomo, jadi tolong di saring deh yang kurang bagus satu lagi kalau boleh,manga, atau manhwa di ap item dimasukin ke webtoon, terus tiket harian nya minimal kasih 3 perhari kalau boleh👉🏻👈🏻",5,1,3.5.3,2025-04-04 06:18:57,,,3.5.3
a5081b5d-7a34-4e7d-85c9-530ce39037af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seruu bangett buatt bacaa kaloo lagii bosenn😻😻, aku udah baca banyak ceritaa🤩🤩",5,0,3.6.2,2025-04-04 05:54:17,,,3.6.2
fd72029f-dd63-4e8e-9835-60477d853973,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp iklan gabisa buat ngebuka ep selanjutnya?,1,0,3.6.2,2025-04-04 05:36:25,,,3.6.2
d16cb1e8-9514-47bf-bcbb-4cc6966d4187,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,3.6.2,2025-04-04 05:31:04,,,3.6.2
dea2b6af-74d8-43ee-976c-99851034f69e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus tapi aku tidak nyaman kalo lagi baca abis itu ada iklan setiap 10 detik itu membuat aku sipembaca sangat tidak nyaman dengan iklan tolong pihak webtoon hilang kan iklan nya says benar benar tidak nyaman dengan iklan itu,5,0,3.6.1,2025-04-04 05:23:23,,,3.6.1
9867f891-3690-4354-aef2-13c640a13fb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah ada bahasa indonesia nya apa lagi cerita Fantasi nya keren keren memang paling top lah aplikasi ini 👍🏻😁,5,0,3.6.2,2025-04-04 05:21:46,,,3.6.2
729cab87-8aa1-49b8-942e-19ff5aef1898,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik,5,0,3.6.2,2025-04-04 05:18:02,,,3.6.2
cc197165-2f9b-4ad8-be23-6b79a28abed4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bgtt, sukakk",5,0,3.6.2,2025-04-04 04:54:28,,,3.6.2
bb00d6dc-cac1-4a68-ab0e-e2f503aa893d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak iklan judi online di canvas webtoon. tolong ditertibkan. Usahakan bisa lapor dari pembaca mengenai karya yang isinya iklan judol. laporan terbanyak, harus dilihat pihak webtoon untuk ditertibkan. coba hilangkan kata kata yang berbau judol untuk judul di canvas, agar judol kesulitan nyari pelanggan. maaf untuk pertama kalinya rate kecil, karena saya sangat benci judol.",1,0,3.6.2,2025-04-04 04:36:39,,,3.6.2
ef935f10-e334-49a7-aba1-2ec90cd80e6c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.6.2,2025-04-04 04:07:41,,,3.6.2
be1bbce6-6195-4a42-9ce4-52543947df32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,3.6.2,2025-04-04 03:36:25,,,3.6.2
91546f52-2961-4d43-89a9-1ec903def475,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik,5,0,3.6.2,2025-04-04 03:33:16,,,3.6.2
5dcdeca4-f666-4558-b424-2870ae318a41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-04-04 03:19:26,,,
552bdc4c-1bf2-4dba-bc94-e719c03717df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,anjayyy,5,0,3.6.2,2025-04-04 02:51:49,,,3.6.2
